gene,n.sh_sgRNAs.raw,n.sh_sgRNAs.passFilter.3VS1.A375_VS_plasmid,B.3VS1.A375_VS_plasmid,z.3VS1.A375_VS_plasmid,pval.3VS1.A375_VS_plasmid,FDR.3VS1.A375_VS_plasmid,B.sd.3VS1.A375_VS_plasmid
WASHC2C,4,4,0.2626520552065271,1.3600314320133413,0.17381997745932223,0.6271844739231831,0.1702428793453462
CXCL11,4,4,0.2627081037046824,0.6909939161112428,0.48956936434885856,0.8640091523829339,0.35700581977305956
OR8K1,4,4,0.26301921936451034,0.6972087990884029,0.4856721331120807,0.8616194220000065,0.35410440106650387
CXCL13,4,4,0.2630823598527229,0.7419782081132715,0.4581005389669187,0.8500636393748927,0.3318495802557071
LEXM,4,4,0.2630974141453171,0.7821074629195528,0.4341514212140637,0.8382736194551428,0.3139691931860377
DUOXA1,4,4,0.26331506871298027,0.8163194111095186,0.4143174751959941,0.8264924363034304,0.3003131904620129
SWSAP1,4,4,0.2633318680825342,0.993157583860562,0.3206331653005851,0.7693814837736831,0.24327839951885588
TRAF3,4,4,0.263389170870508,0.5589816570427206,0.576174238825911,0.8992020333175776,0.4457667776291456
AK1,4,4,0.2634386607008302,0.7783780240099024,0.4363461903137728,0.8400726711094546,0.31596608324900094
FLVCR2,4,4,0.2635308614710547,0.5504831225990863,0.5819880497576334,0.9015946033252435,0.453084290526405
PFKFB1,4,4,0.2636548298537905,0.921742009163597,0.356663162503345,0.7920794371698794,0.26409561021945793
PYROXD2,4,4,0.2636916550533311,0.5581020942252184,0.5767746706465932,0.8998362811254865,0.4470017976655029
SDR42E1,4,4,0.2637395335459559,0.6717401078984342,0.5017491631102686,0.8684172556847383,0.3691176237783309
APC2,4,4,0.2637941600830865,0.6783513512636464,0.49754894679590767,0.8670885856972007,0.3654485394769362
SEMA5B,4,4,0.26391029355385287,0.9184250072918213,0.35839640351018487,0.7937643099790773,0.26538017506557326
GPRIN2,4,4,0.26392343627096676,0.7050964749011488,0.48075020012476055,0.8588221202771052,0.35117123765843955
DNAJB4,4,4,0.263931799862728,0.8624311118404984,0.38845032620712866,0.8113267495133701,0.2839208569636524
HMX1,4,4,0.2640673524277099,0.603147219695836,0.5464107559973288,0.8865162215823303,0.4132332175860975
CDK15,4,4,0.26414129367076794,0.8287393477518996,0.4072519153604893,0.8224982598124668,0.29646536061668377
TTC34,4,4,0.2641456115281623,0.43637367407681704,0.6625656362469943,0.9231387232533024,0.5758011006588907
PRMT6,4,4,0.2641636721227843,0.8505039507173798,0.39504496489207996,0.8162696663764676,0.28842344515186014
OR11L1,4,4,0.2641973258910124,0.5614733551701745,0.5744748893824758,0.8981655206734943,0.44509432600285753
KRT36,4,4,0.2642626419723998,0.3580546810853853,0.7203023929027015,0.9365050855644288,0.7040191749937863
CPPED1,4,4,0.2643453116267391,0.8635552835581686,0.387832237617072,0.8107577804157272,0.28397041586655947
CAMK1,4,4,0.2644096327253109,0.7303667579559215,0.4651660320463592,0.8511182658549092,0.33908853426050584
DKKL1,4,4,0.2644414542534015,0.6266952040376375,0.5308590482250355,0.8800684351396567,0.3977499798332541
LOC101927844,4,4,0.2644623983626023,0.7421528304792766,0.45799474391362593,0.8500636393748927,0.33350794265932654
ALKAL1,4,4,0.2644805733134892,0.3436443969424996,0.7311137318819568,0.9388137876371601,0.7344785239376797
YDJC,4,4,0.26449667101431534,0.7663333113232312,0.4434780024040346,0.8432346856295577,0.3224930757481872
SEPT3,4,4,0.26468139662235035,0.6888425836949322,0.49092233455618517,0.8640572877198683,0.3608591650282197
SSH1,4,4,0.26476027982252076,0.5151555597220285,0.6064443206548239,0.9087393414877027,0.4872377308600389
SLC38A4,4,4,0.2648681286814015,0.3021054498737675,0.7625716780438669,0.9456208567538105,0.8376966601981328
THAP10,4,4,0.26495248591604265,0.7383243082975955,0.460317398330519,0.8507035922189139,0.33594477431915454
SLC25A30,4,4,0.2650518343604647,0.5365937431352635,0.5915482669982128,0.9041519752305034,0.4678122557817836
IFT88,4,4,0.2651045689343691,0.5147815046278376,0.6067057111516825,0.9087549498468678,0.4882342772668687
ALDH1A3,4,4,0.2652282320401977,0.3207652577015538,0.7483882895752834,0.9411240231212865,0.7896276483466508
TMEM80,4,4,0.26522974843180175,0.7629731976456305,0.4454793804338534,0.844533311243986,0.3248867444016541
UCP3,4,4,0.2652522878439066,0.5316787082040026,0.5949485410601465,0.904591048462765,0.47260548904855304
GAS7,4,4,0.2652809367684202,0.8118643911841402,0.41686944897361033,0.8284077540270965,0.3043157695427315
MAP7D3,4,4,0.2653041692381976,0.3706269001984737,0.7109154433674109,0.9341068578340324,0.6825384390254355
RIN1,4,4,0.2653635816927797,0.6662856617588856,0.5052285285214004,0.8696355246424285,0.3745543127826595
FTHL17,4,4,0.265394860449941,0.6071167551559011,0.5437734315260987,0.8856411971926755,0.41250586904107067
MIGA2,4,4,0.26543150130748494,0.9487132710236875,0.34276646250497644,0.7829921594188617,0.2577219204382669
SH2B2,4,4,0.2654829302689517,1.0501593278499126,0.2936448656247667,0.7524169646323557,0.23071620397459203
LHFPL3,4,4,0.26548548025057495,0.5327671146656264,0.5941948007126756,0.904591048462765,0.47203004092811335
CAMSAP1,4,4,0.2656450216612869,0.4837389731499349,0.6285711303879636,0.9145071184520933,0.5213497035138989
QPRT,4,4,0.26569435588699863,0.4437706749002656,0.6572083921941623,0.9222535463569793,0.5693568937678853
DENND5B,4,4,0.2656981911922625,1.1527121865591134,0.24902853775756092,0.7129660195575337,0.20818077913177094
CYP20A1,4,4,0.2657509682265097,0.9315173931731705,0.3515859917255301,0.7885600163969815,0.2631839658823224
SSR4,4,4,0.26576628643011396,0.9291711455015574,0.3528003984966089,0.7896394160389537,0.26391635890843457
REC114,4,4,0.26584051653575347,0.7035082044114276,0.4817390956234623,0.8596532473821146,0.354556508865585
DHRS12,4,4,0.2659112356808493,0.6225057488918752,0.5336093647702735,0.8817607938253291,0.40274744239756544
TMEM63C,4,4,0.2662469758927234,1.1581300385805788,0.2468109732737568,0.712117046693597,0.20751465315856368
GALNT9,4,4,0.2662930741491921,1.09902330762248,0.2717578996252292,0.7319769920429828,0.2200645713524534
SLC3A1,4,4,0.26635965659557537,0.6061822577727571,0.5443937330192569,0.8856411971926755,0.4146648796097736
CFAP73,4,4,0.2663696024506625,0.466666749268363,0.6407383226955055,0.9167767298864125,0.5422912264934154
KHDC1L,4,4,0.266485865136338,0.8004866609963518,0.42342888889958313,0.8332684537046481,0.31030140939806333
FOXL2,4,4,0.2664969406962373,0.7760593327769046,0.4377139539509516,0.8403844100315959,0.32064155876967937
ECEL1,4,4,0.2665452045847083,0.5433196736164655,0.5869097209476466,0.9022444700774044,0.4644724947789429
ZNF660,4,4,0.26660084680299423,0.7868234929312043,0.43138519892630467,0.8373174882785073,0.31613699506928894
DCLRE1A,4,4,0.26684424167824367,1.1015101927802913,0.2706746708069536,0.7301912467372342,0.219966684126525
FAM219A,4,4,0.26685225187973904,0.6269040624182466,0.5307221242050015,0.8800684351396567,0.40123763483494457
LIMS2,4,4,0.267025558736875,0.5442122051494863,0.586295453896871,0.9017652905963666,0.46452614030592393
NOS3,4,4,0.2671210893689813,0.666916174476078,0.5048256788085825,0.8693768708580485,0.3766642417724587
PABPN1L,4,4,0.2672091030612082,0.8639302146823079,0.3876262275127531,0.8107169052800935,0.2869137825787525
CTSO,4,4,0.26758103027358254,0.5172832642404444,0.6049584350282085,0.9080951527347916,0.4903548799639879
HTR1A,4,4,0.26764476578008606,0.6328242370131233,0.526848427454996,0.8798711389985918,0.3985304201571617
SOS2,4,4,0.2676824385658888,0.6651592221572699,0.5059486591149726,0.87038708840618,0.3784927985570561
TAS2R39,4,4,0.26777021129647505,0.7251568888221884,0.46835578738266603,0.8524344086132155,0.3459841153618069
SMPD2,4,4,0.2678072759494327,0.7862416218472793,0.4317259461176485,0.8374499703604045,0.3178158050403241
MORC3,4,4,0.2678315203391603,0.7018756553170385,0.48275671226973893,0.8601018749222091,0.358079959302001
UBL4A,4,4,0.26798562195658304,0.7658906587724928,0.44374136453519064,0.8434171278962209,0.3269459492818377
LHFPL2,4,4,0.2680335006522016,0.912864096325423,0.36131402260220347,0.7940673531299451,0.27129429122971915
SIGMAR1,4,4,0.26806996909235786,0.6861877882739972,0.4925946974359783,0.8650089601842912,0.3669535768279373
ARMS2,4,4,0.26807515272410226,0.6838586247365279,0.4940644430542015,0.8653759960279903,0.36826360095784677
ALX4,4,4,0.26815937676620566,0.5495256407138871,0.5826447732151256,0.9015946033252435,0.4618672084244754
PDLIM4,4,4,0.2683575859309442,0.5428334113236597,0.5872445066894042,0.9023962257882764,0.46806070046640025
OR51F2,4,4,0.2683678145588179,1.461447586841155,0.1438926494442664,0.5840647905731726,0.15971126028291385
PIGP,4,4,0.2684518440375334,1.1166763803598316,0.26413272044246205,0.7255312134406974,0.21794792485907688
ITGB1BP2,4,4,0.26851851077159616,0.8297393815818123,0.4066861503700702,0.8224982598124668,0.3009923116770934
FAM71D,4,4,0.26853473100553477,0.4089678801652657,0.6825632328864335,0.9295338544694093,0.6252444556241469
TMEM86A,4,4,0.26876315880906854,0.7178584561992517,0.47284456553572385,0.8547547376121551,0.3509649459182664
TGIF2,4,4,0.26878522564808593,0.7587600398637792,0.4479961137654873,0.8459345704801184,0.3311663243995006
PRR20E,4,4,0.26880003375924544,0.7468423793905598,0.455158710774066,0.8484375569146476,0.3367430369453513
BLCAP,4,4,0.2689189899997188,0.7198495550093446,0.47161762993516776,0.8539245700029235,0.3501517584926794
FARP2,4,4,0.2689425886007229,0.5436859951381336,0.5866575713884861,0.9019293888310919,0.46832594390052035
BPY2B,4,4,0.26906549585726275,0.8067866338449353,0.4197894211265622,0.8307553536955874,0.31071579159867374
ACTG2,4,4,0.26906844629051807,0.7679987924847289,0.4424879022826226,0.8429908200589148,0.32731794372527356
FZD3,4,4,0.26907254217324533,0.395017515549655,0.6928299614433918,0.9316864175802116,0.648947896801912
DFNA5,4,4,0.2691502771594346,0.36435220781680794,0.7155950188793252,0.9349816210192615,0.7045033495507013
DEFB132,4,4,0.2691867660494437,0.6086759599766411,0.5427392445851178,0.885610952755532,0.4172922344608696
DNASE2B,4,4,0.2692243472531472,1.0624259439987203,0.2880423610407806,0.7477988686206232,0.23099087464030346
TENM1,4,4,0.26923345021468137,0.6049037097315643,0.5452429781062189,0.8858576199034479,0.42005397158250485
NOL4L,4,4,0.26928760575911515,0.7324931897443278,0.4638675979272441,0.8511182658549092,0.34429320790593537
NFIC,4,4,0.2694443325920068,0.9164697578401784,0.35942056227083585,0.7938500208811986,0.2715675545582279
SLC28A1,4,4,0.2695918147351498,0.7329563160230369,0.46358507332946963,0.8511182658549092,0.34445377579925057
KLF17,4,4,0.26961716716312073,0.7401437867862454,0.45921275223115565,0.850325204203001,0.34097740788883746
RSPH9,4,4,0.2696384787659118,0.5482187838249687,0.5835416858467793,0.901654171052792,0.4655518740204504
NTHL1,4,4,0.26966079664210474,0.40169420283073104,0.6879090914738908,0.9304091237492821,0.6394043182982371
METTL22,4,4,0.2697078648049192,0.43983212613485906,0.6600586977759961,0.922741791986853,0.5832238684880156
TMEM63B,4,4,0.26972885381078376,1.0128394371154874,0.31113686011837993,0.7645614306303158,0.2439040097801979
OTOS,4,4,0.26979975867893546,0.42396923398156844,0.6715882508853225,0.9263010206078918,0.6056233578588373
CYB5R2,4,4,0.26980405390554524,0.4598027164962902,0.6456578331935097,0.9190778406068035,0.5576421842687027
NUDT9,4,4,0.26991328573072504,0.4360414228020232,0.6628066759506571,0.9232616847105587,0.5888298135994752
ZFAND6,4,4,0.26996439120396676,0.596475070227565,0.5508579032425399,0.8882544612445162,0.42734105206193984
PTPRK,4,4,0.26997821587362003,0.9305149995002089,0.35210450164290197,0.7890460006918496,0.26768122437591535
RFFL,4,4,0.2700352755238485,0.9284884068718966,0.35315427867425186,0.7896394160389537,0.26836835829660693
PAK3,4,4,0.2700411124946657,0.6561543727013608,0.5117248029417742,0.8731116013770872,0.38727590607786705
RPS6KA6,4,4,0.27016728633438913,0.49289212540705496,0.622088811625868,0.9124395240183528,0.5201697783471405
C7orf65,4,4,0.2701968547424602,0.6734689787568279,0.5006489777711565,0.8682742433886412,0.37714461074446576
HSBP1L1,4,4,0.2703062159993171,0.6094636919419503,0.542217131871475,0.8853063421714934,0.41846791395255317
CA6,4,4,0.27035317780737994,0.7488652503517889,0.45393842670113227,0.8484375569146476,0.33772759129816543
ERF,4,4,0.27036387565802456,0.684275889300298,0.49380096894560743,0.8653759960279903,0.3711716402827442
ISM2,4,4,0.2706023595682384,0.826606470776326,0.40846014855948104,0.8230784206027792,0.3045496364887975
CLEC16A,4,4,0.2707117802980023,0.8011454230699697,0.423047462502405,0.8328052477915817,0.3149478636942387
CASP1,4,4,0.27086094221509704,0.5230009419294669,0.6009735977630746,0.9067046048410294,0.49080779047735784
PLK5,4,4,0.2708949574760966,0.6494767763948427,0.5160302525992149,0.8745536801550864,0.3926492622870456
BRS3,4,4,0.2709479936525776,0.48071713455617393,0.6307175515071066,0.9151221864385735,0.5351699006315979
SGSM1,4,4,0.27098984328442144,0.5372336310287957,0.5911062433089851,0.904147867701941,0.4777083049975323
LOC100996693,4,4,0.27099651788847745,0.9205605350098315,0.35727991452055835,0.7924673327412594,0.2718249685612631
CST9,4,4,0.2711470916086134,1.3135440079991478,0.18899970191372553,0.647955390614715,0.18303083610435716
CMTM4,4,4,0.2714892324253265,1.1738771230537353,0.2404442469129547,0.7064736189465494,0.20840743000462872
GUCY1A2,4,4,0.27159011450938625,0.7151512313474763,0.4745156001656071,0.8560606705518965,0.35606157611629
USP6,4,4,0.27175402151463235,0.7703625301536897,0.44108487361827753,0.8422839542627982,0.32951623469931446
DRGX,4,4,0.27180104838931696,0.7778130709272544,0.4366792211176207,0.8402547018243315,0.3262456498109778
TMEM129,4,4,0.2718221674399077,0.49420315973071216,0.6211627084771554,0.9123234783362897,0.5219373224392454
GLRA2,4,4,0.2718291994301025,0.7425124743631766,0.45777689667171695,0.8500636393748927,0.3426237373879807
KLB,4,4,0.27190095296504296,0.5394231075619854,0.5895949401796443,0.9037058001980501,0.47731834446636545
LRRC17,4,4,0.2720029363772735,1.0311643436438573,0.30246375835741135,0.7589976449670606,0.24117441988399094
RNF144A,4,4,0.2720267617533879,0.851227541075405,0.3946429666116836,0.816095390167085,0.2967395514917816
C11orf86,4,4,0.2720371020074442,0.6568866419706666,0.5112538080036254,0.8728540949960915,0.3896866069404037
LEPR,4,4,0.2720633716288355,0.54531990503617,0.5855335163794144,0.9016868453449208,0.4723030602914626
PTPRU,4,4,0.27209080520704915,0.5320217697393824,0.5947109178805376,0.904591048462765,0.48446926503256216
RIPK3,4,4,0.2722043274906008,0.6206534385085096,0.5348276711485662,0.882384997729586,0.41355227135533257
SRRM4,4,4,0.2722252748988791,1.1271219014894442,0.2596909445664932,0.7224112278079248,0.21872647999404135
DCAF12L1,4,4,0.27224266390235047,0.7429944592928811,0.4574850349500522,0.8499671402951811,0.34291116487368833
LMOD2,4,4,0.27228690102254255,0.7992524416668102,0.42414404933468347,0.8334691905080287,0.3175743161371413
DUSP7,4,4,0.27244049017101046,0.9095542672358825,0.3630576262559359,0.7944951237267808,0.27683454033722915
ZRANB3,4,4,0.2724581516413457,0.9210750043125568,0.35701126923928694,0.7924232248252806,0.2731266088611684
IL34,4,4,0.2727518851355194,0.6691156265016817,0.5034217225305,0.8691573831813244,0.383289065688878
FAM149A,4,4,0.27281857980690505,1.0495201627203958,0.2939387803700768,0.7524169646323557,0.2372502281147577
ABCA12,4,4,0.2728980279184792,0.5201950716109762,0.6029276199986119,0.9074376607299851,0.4972317147801525
SPOPL,4,4,0.27291053314826846,0.740211441754898,0.4591717060420847,0.850325204203001,0.3451093262690404
FIBCD1,4,4,0.2729118665009315,0.6872478475441678,0.4919265572286683,0.8644260890414818,0.37298074047787416
GPR68,4,4,0.27293084231616993,0.8548451549549168,0.3926368764138881,0.8148174396198311,0.2963825724295127
MAP3K8,4,4,0.2729813526297633,0.5926399150742422,0.5534221604175731,0.8896900108305609,0.4350024589926174
FPR2,4,4,0.2730625561959029,0.7578319286771518,0.4485516055229989,0.8463782566410194,0.33686987715619066
PDZD4,4,4,0.27307315229399615,1.3520541115444544,0.17635800557318526,0.6306050056696488,0.17822247770854466
ENTPD7,4,4,0.27311725283543054,0.5049042466333538,0.6136260912969571,0.9108317941200357,0.5130628746899523
OR11H6,4,4,0.273232073780845,0.5132228644761629,0.607795433778971,0.9087549498468678,0.5047669758866208
RP1,4,4,0.2732612504976495,0.6119569953940204,0.540566210660512,0.88465125304858,0.4212612561231497
DDX39B,4,4,0.2732874399923163,0.7931872979303599,0.4276687069009831,0.8358635051000378,0.3213193613613457
CRAMP1,4,4,0.2733859002577151,0.8873041987385529,0.3749151456391861,0.8014487393582109,0.2852808473358481
VAMP5,4,4,0.27339633498406063,0.7293213981593867,0.46580508597423187,0.8512410260536183,0.35114020392227296
PDCD2L,4,4,0.27345991956283033,1.2702187605832373,0.20400671677451468,0.670077397785066,0.19188803432837434
ADGRG3,4,4,0.2735538262606458,0.7871123857543108,0.43121607949790247,0.8371822156368658,0.3242561360855624
APOB,4,4,0.27358136957180434,1.098574431365465,0.2719537354000036,0.7320392345340191,0.2261902825288067
SOGA1,4,4,0.273590883429816,0.695395309806211,0.48680759903441495,0.8622327532522263,0.3693398266490792
KRTAP13-2,4,4,0.2736176741159861,0.6315086932746021,0.5277079669137691,0.8798980084519289,0.4083036056641521
PRM1,4,4,0.27375575053052886,1.1017913017766507,0.27055241276059255,0.7301407159948711,0.22560000363444757
CD300LB,4,4,0.273802375002853,0.7546056665946811,0.4504856226327647,0.8473705054010464,0.33930174448975214
CDH7,4,4,0.27401235412382347,0.6928982203473039,0.4883734266063874,0.8633260546363191,0.37130006271879623
ABHD16B,4,4,0.2740540400610144,0.5274880349687394,0.5978547232129496,0.9054200979556525,0.49226519447059064
FLNA,4,4,0.2741429032685165,0.7690944937535037,0.4418372167186182,0.8427978765611727,0.3329904112705097
GSTA2,4,4,0.2742065668962229,0.6324609442469304,0.5270857213290608,0.8798711389985918,0.408544124111102
PCBP4,4,4,0.2742193092904984,0.5238636410291654,0.6003733851752784,0.9067046048410294,0.49605483059560107
FHOD1,4,4,0.27422713606164323,0.7090328561063388,0.47830408787023604,0.8577138816325506,0.36276407440266817
FAM19A2,4,4,0.27427305974785077,0.621490587671619,0.5342768855209243,0.8820375291984761,0.416114442130327
PHYHIP,4,4,0.27430752557198557,0.6283622420611747,0.5297666659977076,0.8798980084519289,0.41145625940222763
HIST1H2AD,4,4,0.2744394473470318,1.1119812030748863,0.2661462323470619,0.7271765210588348,0.22385791228340918
SNTG2,4,4,0.2745073862322597,0.889992506121589,0.37346990996177426,0.8003640715010562,0.2855236877940806
