gene,fdr,category
MCM3,2.5973767984831407e-8,1
MCM3AP,7.062670893297535e-8,1
MCM4,4.293728004714931e-9,1
MCM5,6.068832163300389e-8,1
MCM6,3.1536939243452075e-5,1
MCM7,8.516828940154666e-11,1
MCMBP,1.4213178534489436e-9,1
MDM2,3.971990225045901e-11,1
MDN1,2.8097816351298117e-9,1
MECR,6.880301391760356e-7,1
MED1,3.6855328132796255e-6,1
MED11,8.474142433358339e-9,1
MED12,0.05565396137269447,1
MED14,9.599986256114775e-8,1
MED17,1.0067921686747852e-6,1
MED18,5.065890236325808e-4,1
MED19,0.3350218001078739,1
MED26,0.00791161244936918,1
MED27,2.7015999370325283e-4,1
MED30,8.767443839213384e-6,1
MED4,1.4213178534489436e-9,1
MED6,5.3407688795779146e-8,1
MED7,2.12088160639572e-7,1
MED9,0.03403979079492185,1
MEPCE,4.398633939782423e-6,1
METAP1,0.0010496465471695243,1
METAP2,8.489500484340156e-10,1
METTL1,4.062452620873457e-4,1
METTL16,4.381572045643179e-7,1
METTL17,6.087828561384461e-6,1
METTL3,2.606470603087098e-4,1
MFAP1,2.0980663996051144e-7,1
MFN2,2.1910353694738414e-8,1
MGEA5,0.010981646162959885,1
MIPEP,2.4193317632822797e-8,1
MIS18A,4.4206161574249435e-8,1
MIS18BP1,3.3821871037037473e-9,1
MLST8,0.00439648039915641,1
MMS19,4.147236015857485e-9,1
MMS22L,3.5418843065137576e-10,1
MOCS3,1.2385629040388346e-10,1
MORC2,0.908220360003194,1
MPHOSPH10,5.1757261967804856e-9,1
MPHOSPH8,0.0036169491567494614,1
MRGBP,2.988109118436924e-7,1
MROH6,0.5937210906131454,1
MRPL11,7.17345725740777e-11,1
MRPL12,1.0878650365264608e-6,1
MRPL13,5.4936485330720365e-9,1
MRPL14,1.972207601267149e-6,1
MRPL15,4.353061894260824e-8,1
MRPL16,3.733240967409526e-6,1
MRPL17,8.902822084156281e-8,1
MRPL18,4.441545153011697e-8,1
MRPL19,5.120145629179101e-5,1
MRPL20,3.001950145527905e-9,1
MRPL21,3.142601384394466e-7,1
MRPL22,2.7020225710589174e-6,1
MRPL27,8.7871075251257685e-06,1
MRPL28,2.438157885871929e-7,1
MRPL34,7.896397180312598e-5,1
MRPL37,8.888820641582838e-9,1
MRPL38,1.5913662765927166e-7,1
MRPL39,3.7970557835717193e-7,1
MRPL4,7.593427439443311e-7,1
MRPL40,1.1230367168558898e-7,1
MRPL41,3.62935518945299e-10,1
MRPL43,8.022943492909668e-7,1
MRPL44,3.5062276057382506e-9,1
MRPL45,4.859433578582407e-5,1
MRPL46,5.368164260571831e-9,1
MRPL47,4.8881893067711696e-5,1
MRPL51,1.399151860172684e-6,1
MRPL53,3.255951910664616e-7,1
MRPL9,0.0027385824827907412,1
MRPS10,1.4475720897090229e-8,1
MRPS11,1.0955719926556288e-4,1
MRPS12,4.7959118429984e-7,1
MRPS14,1.1861563065938293e-8,1
MRPS15,0.017252562567469255,1
MRPS18A,4.2199239131540444e-8,1
MRPS18B,4.860489956855813e-9,1
MRPS18C,3.6682984010972064e-7,1
MRPS2,3.2224845258264924e-8,1
MRPS22,9.406373914452932e-9,1
MRPS23,7.818107408293716e-6,1
MRPS24,4.063615453677317e-5,1
MRPS25,1.2179153865306292e-9,1
MRPS26,0.012460269251870423,1
MRPS27,2.963461444330042e-7,1
MRPS28,0.0010917722784975572,1
MRPS30,4.069856492823725e-4,1
