gene,fdr,stat
KLC2,0.8682742433886412,0.49996226429642676
ZMAT1,0.8682742433886412,0.49968568762597376
LRFN5,0.9087549498468678,0.6071833778683606
FBXO9,0.9253579911221937,0.6696777969550665
ACKR3,0.9381731423571127,0.7264308046218607
UCN2,0.7739503968995444,0.33126735357476605
MFSD5,0.85701190703034,0.4766062820845127
HTATIP2,0.9202433014574647,0.6499644077991023
SPI1,0.8681441573294931,0.4991437300628294
SLC46A1,0.7395950941786301,0.27926844528264394
KCNH1,0.8511182658549092,0.46232189631772747
NR2C2,0.770184782302618,0.3225322554047065
TOMM34,0.8761190376497244,0.5193813704220114
TMEM189,0.85701190703034,0.476593673915478
FAM81B,0.8682742433886412,0.5001181418155599
SLCO1B7,0.9380436144056362,0.7256771836410164
ELAVL3,0.8867078983915762,0.5472662285284352
PLCXD2,0.9275998961097305,0.6748431201488936
BTN2A1,0.9338835186947857,0.7092864245304373
EXOC8,0.9158489834288647,0.6367858176759593
SEC14L4,0.9042139200645656,0.5924753974806083
SLC9A7,0.885764591060926,0.5451158346493175
CLECL1,0.9188465321129157,0.6447313503873202
CCR1,0.8377529981927124,0.4324423732626642
ZNF154,0.9146236498084899,0.6288426401995169
WDR81,0.9128349293729899,0.6235594425899339
OR8B8,0.9087549498468678,0.6072190932844609
TAPBPL,0.8598218694086596,0.48193751305263277
OBSL1,0.9239405942247833,0.6653042040337837
ZNF331,0.8777799796360835,0.5225897759786006
EOGT,0.8733154395053355,0.5135291063832117
SLC26A4,0.9157365344471955,0.6361478061053136
CADM2,0.9270727363148696,0.6740230598980499
OR2H2,0.8386021173257957,0.4346795990345136
KLHDC10,0.9078127917875531,0.6035918522562751
KLRD1,0.9152402062993417,0.6348295509575831
C6orf183,0.8839436246890522,0.5386934500297295
NRBP2,0.8771154096698268,0.5211137889154878
HS6ST3,0.9016868453449208,0.5843115050586134
OR2T10,0.8554274775256653,0.47352182871456805
DOC2A,0.7614265007974717,0.3074042980548721
ZNF701,0.8839436246890522,0.5389092683852272
TMPRSS12,0.8653759960279903,0.4941346798315104
MXRA5,0.8380611503856709,0.43319569981779227
DPF1,0.9036095024762099,0.5894241597394457
CHD3,0.887379799251074,0.5485040515673751
SERINC5,0.932668738283624,0.6961842292029565
UNC5C,0.8733850936179223,0.5138658109319484
TRMO,0.8314833430653381,0.4212883741037375
NCDN,0.9164375694827632,0.6377221102213759
DEFB105B,0.8354906484258731,0.4268123954348745
WBP1,0.9330054757561327,0.7008796769687995
RARG,0.8681441573294931,0.49897473729627917
SIRT1,0.9196748235475991,0.6482425167599672
CDR1,0.9129405685065537,0.6241951626122884
ITGA4,0.8933170870455533,0.5663436882970108
AVIL,0.933617859501394,0.7072158552310988
CHAC1,0.9104411564107343,0.6125265331093794
TCHHL1,0.7720421149464598,0.32852504921516257
SLC25A28,0.8403249891493761,0.43714861773960667
FAM180B,0.8581082746447847,0.4790471604686679
RAB41,0.8915843964332243,0.5607885519571725
CAVIN1,0.8069575994354388,0.38196753006291084
ZNF793,0.9226411493088232,0.6587707331648817
CEP57L1,0.8484375569146476,0.4542838969229822
WRAP73,0.8484375569146476,0.453717612223953
